business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
yLnpDARXjqc1Iaom-Pcf7g,McDonald's,4159 Lee Rd,Cleveland,OH,44128,41.4465092,-81.5643129,2,7,1,"{'BikeParking': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Coffee & Tea, Fast Food, Burgers, Restaurants, Food","{'Monday': '4:30-0:0', 'Tuesday': '4:30-0:0', 'Wednesday': '4:30-0:0', 'Thursday': '4:30-0:0', 'Friday': '4:30-1:0', 'Saturday': '4:30-1:0', 'Sunday': '4:30-0:0'}"
wsgWLUX6ZVBEBQglZRVt2w,Linda's Superette,2716 Detroit Ave,Cleveland,OH,44113,41.4908415,-81.7093534,4.5,3,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'RestaurantsTakeOut': 'True'}","Food, Grocery",
ykUxg56LM3Rf2wf3C869Ug,3-19 Coffee,3427 Lee Rd,Cleveland,OH,44120,41.466272,-81.564807,4.5,15,1,"{'WheelchairAccessible': 'True', 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BikeParking': 'True', 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'True', 'WiFi': ""u'free'"", 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'Caters': 'True'}","Coffee & Tea, Coffee Roasteries, Breakfast & Brunch, Food, Restaurants","{'Monday': '6:0-17:0', 'Tuesday': '6:0-17:0', 'Wednesday': '6:0-17:0', 'Thursday': '6:0-17:0', 'Friday': '6:0-17:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}"
vDPRMZPe6lfy0MAcycvQUw,Fifth Wheel Restaurant,3306 St Clair Ave NE,Cleveland,OH,44114,41.5137327,-81.6694222,4,8,1,"{'RestaurantsPriceRange2': '1', 'HasTV': 'True', 'OutdoorSeating': 'False', 'BikeParking': 'False', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'False', 'Caters': 'False', 'BusinessAcceptsCreditCards': 'False', 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""'casual'""}","Restaurants, Seafood, American (New), Breakfast & Brunch, Sandwiches",
Xs2MWO1-iNmX6Okf2UUUhQ,Pizza Hut,6557 Broadway Ave,Cleveland,OH,44105,41.462213,-81.643371,2.5,3,1,"{'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'Caters': 'True'}","Restaurants, Chicken Wings, Italian, Pizza","{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '10:30-22:0'}"
k5Ax3MBZPlyroUjUBIwHmQ,Flight Cleveland,5712 Detroit Ave,Cleveland,OH,44102,41.48544314,-81.72610444,4.5,25,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'Caters': 'False', 'RestaurantsTakeOut': 'False'}","Food, Nightlife, Beer, Wine & Spirits, Tapas/Small Plates, Wine Bars, Bars, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '15:0-22:0', 'Wednesday': '15:0-22:0', 'Thursday': '15:0-22:0', 'Friday': '15:0-0:0', 'Saturday': '14:0-0:0', 'Sunday': '14:0-20:0'}"
wnyMhlR5KCWkTCzQ1_gOUQ,Mi Pueblo Taqueria,12207 Lorain Ave,Cleveland,OH,44111,41.4602648,-81.7730535,4,90,0,"{'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'BYOBCorkage': ""'no'"", 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'RestaurantsTableService': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsReservations': 'False', 'Caters': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Restaurants, Mexican","{'Monday': '9:0-22:30', 'Tuesday': '9:0-22:30', 'Wednesday': '9:0-22:30', 'Thursday': '9:0-22:30', 'Friday': '9:0-0:30', 'Saturday': '9:0-0:30', 'Sunday': '9:0-22:30'}"
Occo0_pOXAUG-eL6gazeGQ,Applebee's Grill + Bar,3401 Steelyard Dr,Cleveland,OH,44109,41.461461,-81.689881,2,38,1,"{'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'very_loud'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""'free'"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'Caters': 'False', 'Alcohol': ""'full_bar'"", 'RestaurantsTableService': 'True', 'HappyHour': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'CoatCheck': 'False', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'DriveThru': 'False', 'Smoking': ""u'no'"", 'RestaurantsReservations': 'False', 'GoodForDancing': 'False', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsDelivery': 'True'}","Sports Bars, Bars, Nightlife, Chicken Wings, American (Traditional), Restaurants, Steakhouses, Burgers","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-0:0'}"
1v9TVINzMod7JfSQI7Aayw,Bombaychaat,2044 Euclid Ave,Cleveland,OH,44114,41.50140323,-81.67583629,4,128,1,"{'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'HappyHour': 'False', 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'HasTV': 'False', 'OutdoorSeating': 'False', 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'RestaurantsReservations': 'False', 'DogsAllowed': 'False', 'GoodForKids': 'True'}","Halal, Fast Food, Ethnic Food, Indian, Food, Restaurants, Specialty Food","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-20:0'}"
bgNmUYcraelf27TviWEMGA,Inn On Coventry,2785 Euclid Heights Blvd,Cleveland,OH,44106,41.5083171,-81.5802997,4,325,1,"{'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'WiFi': ""'no'"", 'NoiseLevel': ""u'average'"", 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'BikeParking': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'True', 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'Alcohol': ""'full_bar'"", 'HappyHour': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1', 'DogsAllowed': 'False', 'WheelchairAccessible': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}""}","Breakfast & Brunch, Diners, Restaurants","{'Monday': '7:0-13:30', 'Tuesday': '7:0-13:30', 'Wednesday': '7:0-13:30', 'Thursday': '7:0-13:30', 'Friday': '7:0-13:30', 'Saturday': '8:0-13:30', 'Sunday': '8:0-13:30'}"
9mI2BHTu0at_JA3RA_AEeg,The Treehouse,820 College Ave,Cleveland,OH,44113,41.4807242,-81.6855311,3.5,132,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'loud'"", 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'HappyHour': 'True', 'CoatCheck': 'False', 'Caters': 'False', 'GoodForKids': 'False', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': True, 'live': True, 'video': False, 'karaoke': False}"", 'WiFi': ""'free'"", 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsTableService': 'True', 'BestNights': ""{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}""}","Restaurants, American (Traditional), Pubs, Nightlife, Irish Pub, Dive Bars, Bars","{'Monday': '16:0-2:0', 'Tuesday': '16:0-2:0', 'Wednesday': '16:0-2:0', 'Thursday': '16:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}"
m46Yh3_AtugC3-gaKnVbvg,Nail Pro,4786 Ridge Rd,Cleveland,OH,44144,41.426936,-81.7372567,1,15,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '1'}","Beauty & Spas, Nail Salons",
hSU3MbB9Yu8MlybxfmABeg,Maxi's,12113 Mayfield Rd,Cleveland,OH,44106,41.5088478,-81.5980131,3.5,161,1,"{'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}"", 'Alcohol': ""u'full_bar'"", 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'HappyHour': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'free'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'Caters': 'True'}","Italian, Pizza, Restaurants","{'Monday': '11:0-22:30', 'Tuesday': '11:0-22:30', 'Wednesday': '11:0-22:30', 'Thursday': '11:0-22:30', 'Friday': '11:0-23:30', 'Saturday': '11:0-23:30', 'Sunday': '11:0-22:0'}"
mvqvZ1ipV6xNP7WU4guI4g,Hot Sauce Legacy BBQ,12310 Superior Ave,Cleveland,OH,44106,41.522815,-81.600429,3.5,3,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'False', 'BikeParking': 'True', 'GoodForKids': 'True', 'WiFi': ""u'free'"", 'RestaurantsReservations': 'False', 'DogsAllowed': 'False', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'quiet'"", 'WheelchairAccessible': 'True'}","Soul Food, Barbeque, Restaurants","{'Monday': '12:0-18:30', 'Tuesday': '12:0-23:0', 'Wednesday': '12:0-23:0', 'Thursday': '12:0-0:0', 'Friday': '12:0-1:0', 'Saturday': '12:0-1:0', 'Sunday': '12:30-18:30'}"
jhf5nALqdV208SjURLk6ig,The Dinner Detective,1100 Carnegie Ave,Cleveland,OH,44115,41.4961516,-81.6811465,3,4,1,"{'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': True}"", 'HasTV': 'True', 'WheelchairAccessible': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsTableService': 'True', 'BusinessAcceptsCreditCards': 'True'}","Dinner Theater, Restaurants, Comedy Clubs, Nightlife, Performing Arts, Arts & Entertainment","{'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-18:0', 'Saturday': '11:0-15:0'}"
h0Wmyzb8q0bXbrqmWqVvfQ,Jackie Chen's Dragon Towers Chinese Restaurant,17452 Lorain Ave,Cleveland,OH,44111,41.4514697,-81.8188615,4,63,1,"{'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'NoiseLevel': ""u'quiet'"", 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'beer_and_wine'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'False', 'WiFi': ""'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'HasTV': 'True', 'Caters': 'False', 'RestaurantsTableService': 'True'}","Chinese, Restaurants",
_Eya7C5j2AXSYiMDxwo1kw,Micro Xperts,5355 Mayfield Rd,Cleveland,OH,44124,41.519954,-81.486611,2.5,3,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","Local Services, IT Services & Computer Repair, Shopping, Computers","{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-17:0'}"
MmHg20VupqMSQXL0jLNFmg,Cedarland At the Clinic,9500 Euclid Ave,Cleveland,OH,44195,41.5025982,-81.6211125,3.5,21,0,"{'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""'none'"", 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'BYOBCorkage': ""'no'"", 'HasTV': 'False', 'NoiseLevel': ""u'quiet'"", 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""'casual'""}","Middle Eastern, Restaurants",
K4ayamq7I_YIgnLM0M_VLw,Negative Space Gallery & Studio,"3820 Superior Ave, Fl 2",Cleveland,OH,44114,41.512318,-81.6637391,4.5,3,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'Alcohol': ""'full_bar'"", 'ByAppointmentOnly': 'True', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""'average'""}","Event Planning & Services, Art Space Rentals, Real Estate, Home Services, Nightlife, Venues & Event Spaces, Arts & Entertainment, Music Venues, Shopping, Art Galleries",
_KD8Fua-jFlEXHCwVTY-cQ,The Standard,779 E 185th St,Cleveland,OH,44119,41.5862603,-81.549568,4,143,1,"{'RestaurantsTakeOut': 'True', 'GoodForKids': 'False', 'RestaurantsTableService': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'OutdoorSeating': 'True', 'Caters': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""'average'"", 'GoodForDancing': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'True', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsDelivery': 'None', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'ByAppointmentOnly': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'HappyHour': 'True', 'DogsAllowed': 'False'}","Food, Arts & Entertainment, Cocktail Bars, Restaurants, Nightlife, American (New), Wineries, Bars","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}"
7mAaMNDdTTNDIj8utXMZIQ,Chocolate Emporium Candy Company,14486 Cedar Rd,Cleveland,OH,44121,41.5011081,-81.5182257,2,3,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '3', 'BikeParking': 'False'}","Candy Stores, Specialty Food, Chocolatiers & Shops, Food",
eE5HifcCIrwkUOjWkhiR1Q,iLTHY Workshop,6602 Detroit Ave,Cleveland,OH,44102,41.4839845,-81.7310789,2,6,1,"{'RestaurantsPriceRange2': '3', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'True', 'HasTV': 'False', 'Alcohol': ""u'none'""}","Nightlife, Men's Clothing, Education, Art Galleries, Music Venues, Professional Services, Arts & Entertainment, Educational Services, Shopping, Fashion, Women's Clothing","{'Wednesday': '15:0-19:0', 'Thursday': '15:0-19:0', 'Friday': '15:0-19:0', 'Saturday': '15:0-19:0'}"
l-TaawqI-mlN4z_N9WdW9Q,CLE Urban Winery,2180B Lee Rd,Cleveland Heights,OH,44118,41.5002558,-81.5656893,4.5,59,1,"{'BikeParking': 'True', 'GoodForKids': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTableService': 'False', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': True}"", 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'OutdoorSeating': 'False', 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'HappyHour': 'True', 'Alcohol': ""'beer_and_wine'"", 'BusinessAcceptsBitcoin': 'False', 'Caters': 'False', 'HasTV': 'False', 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'average'"", 'DogsAllowed': 'False'}","Vegan, Wineries, Arts & Entertainment, Wine Tasting Room, Food, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '15:0-22:0', 'Wednesday': '15:0-22:0', 'Thursday': '15:0-22:0', 'Friday': '15:0-23:0', 'Saturday': '15:0-23:0'}"
qGJZ1C3rUjqZ6LAtNMjQtw,Aladdin's Eatery - Cleveland Heights,12447 Cedar Rd,Cleveland,OH,44106,41.50131086,-81.59267508,4,149,1,"{'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForKids': 'True', 'Alcohol': ""u'beer_and_wine'"", 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'RestaurantsTableService': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'DogsAllowed': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsBitcoin': 'False', 'OutdoorSeating': 'False'}","Restaurants, Vegan, Mediterranean, Vegetarian, Middle Eastern","{'Monday': '10:30-22:30', 'Tuesday': '10:30-22:30', 'Wednesday': '10:30-22:30', 'Thursday': '10:30-22:30', 'Friday': '11:0-23:30', 'Saturday': '11:0-23:30', 'Sunday': '11:0-22:0'}"
nkubaPIxnt6ZYhjKsAe3yg,Lotus Thai House,1918 Lee Rd,Cleveland Heights,OH,44118,41.50743691,-81.5656459,4,80,0,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'quiet'"", 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'WiFi': ""'no'""}","Restaurants, Thai","{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-21:0'}"
QvCTNqb4NxxndqfZXvsZmw,Moc√© Cafe and Bar,8650 Euclid Ave,Cleveland,OH,44106,41.5030267,-81.6263701,3,11,1,"{'WiFi': ""u'free'"", 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'GoodForDancing': 'False', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'OutdoorSeating': 'True'}","Bars, Nightlife, Restaurants, Pizza, Sandwiches, Pubs","{'Monday': '6:30-23:0', 'Tuesday': '6:30-23:0', 'Wednesday': '6:30-23:0', 'Thursday': '6:30-23:0', 'Friday': '6:30-23:0', 'Saturday': '6:30-23:0', 'Sunday': '6:30-23:0'}"
a1fgdrxaej-m2WQOQlVcEw,AddyÅEÄÅEs Diner,"530 Euclid Ave, Ste 10",Cleveland,OH,44115,41.49903764,-81.68895644,4.5,24,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Restaurants, Diners","{'Monday': '6:30-14:30', 'Tuesday': '6:30-14:30', 'Wednesday': '6:30-14:30', 'Thursday': '6:30-14:30', 'Friday': '6:30-14:30', 'Saturday': '6:30-14:30', 'Sunday': '7:0-14:0'}"
