business_id,text,Authenticity
LtDYRcMJbJPhXPEklT29Fw,"Relaxed upscale atmosphere, delicious French inspired food and, most importantly, great cause. Our main course did take a little bit of time to arrive, but the staff kept coming around to check on us and provide more bread and butter. The owner was out on the floor checking on guests and helping servers. Nice guy, authentic air about him. Enjoyed it lots!",1
LtDYRcMJbJPhXPEklT29Fw,"This is a great restaurant with a great mission behind it. The food is authentically French. The service is genuinely hospitable. We spent our anniversary here, and it was the best possible choice.  Give them a try--it's a great cause!",1
LtDYRcMJbJPhXPEklT29Fw,"What a delightful experience from the very beginning of our early dinner till its end! We made a reservation the day of, and were seated near the fireplace, which we particularly enjoy, as we equate the ambiance with many of our home-cooked dinners enjoyed lengthily, fireplace side. I ordered two appetizers for dinner in order to be able to fully appreciate a diverse plate of cheese. The delicate taste and texture of the escargots, which I only ate at my grandfather's table when I was a child, brought me back years. Memories of foraging in the woods, looking for snails under certain plants' leaves after the rain came back with the aroma of the dish. The perfectly cooked pan-seared duck foie-gras with a pear and armagnac sweet and savory accompaniment was both original and classic. My husband very much enjoyed the pappardelle with ox tail stew, daube ���� la Proven���gale style. The cheese platter is astoundingly well composed. The wine list is very personal, yet extremely flexible to allow  pairings with any dish combination. The wine-by-the-glass list surpasses any I have seen in restaurants with a very savvy taste in wine and suggestions of astute pairings. Last but not least for the gastronomic side of things, the bread is simply delicious, plain and fresh with a beautiful dark crust and slightly caramelized crumb (pain de campagne style). My highest compliments to the baker who does not rush the rising process.  
Concerning the service, the pride and delight servers and table attendants take in making your experience as enjoyable and unique as possible is heartwarming in the highest degree. The atmosphere is relaxed and joyful, yet wonderfully a propos, as it is devoid of the borderline stuffiness one could expect in this country anytime French food is involved. I have not experienced any of the desserts (the Grand Marnier souffl���i sounds like an act of culinary grace) but the espresso was the best I have ever had in a",1
lTFauUhnfk4pPhOMGDiEgg,Where to start...super clean supee friendly great authentic fair priced food. I am from venezuela this is the closest i can get to home. PS if yelp is not rating fairly i too will uninstall and begin the boycott. Vamossss Berracosss,1
LvnOhs9Udhyp5adF7Cq98g,"Mediocre sushi and not authentic as their were no Japanese staff in the restaurant. Very limited menu lacking appetizers and a number of nigiri choices. (No tuna toro). We also had less than stellar service. Long wait time to place order and get drink/wine refills on a slow Tuesdsy night. Out of the 6 rolls my group tried, I would recommend the E.L.S. roll.",0
LvnOhs9Udhyp5adF7Cq98g,"Meh. This place didn't quite impress me. It wasn't the worst, but it just didn't quite do it. While the service was great and I got my food quickly, it just didn't taste up to par. I can't say the interior decor did very much for it either. The bright whiteness of it made me a little uncomfortable; this could be a ""judge a book by its cover"" situation, but I kind of expected and would have believed in this place a little more if I had found some authentic looking decorations. I do support the whole ""industrial"" and ""modern"" look, but it felt more like a frozen yogurt joint than a sushi restaurant.

This just isn't my favorite--I don't get sushi often and I kind of want it to be ""just right"" when I actually go for it. Sushi 86 just didn't give me the experience and food that I expected for the occasion.",0
LWk7Q5CTjpK-k_TfXdbApQ,"Similar to cafeteria food on the salad bar, nothing really to talk about there. The meat smorgasbord was overwhelming in volume and very underwhelming in flavor and preparation. Most all of the meats were overcooked. A few that had a chance were not seasoned. This was my first visit to a place like this and while the service was excellent, we felt shorted on value for price. The sides served on the table were rice, a vinegar salsa, and fries with breaded and deep fried bananas. Plantains would have been more authentic and not hard to prepare. Save your money.",0
LWk7Q5CTjpK-k_TfXdbApQ,"All-you-can-eat grilled meat for ~$50 including tip, without dessert or drinks.  I've been to a few Brazilian steakhouses in several big cities.  The experience at a Brazilian steakhouse is always amazing, but compared to the other places I've been to, I would say that Brasa is average.

Meat choices range from chicken legs and pork sausages to various cuts of steak.  I thought the leg of lamb was particularly good.  Lamb served in cheaper restaurants often has a gamy taste, which often keeps me from ordering it.  The leg of lamb at Brasa was seasoned and cooked well enough for me not to notice any gamy taste. In terms of steak, you have your choice between cuts of filet mignon, flank steak, and sirloin. I feel that I've had higher quality cuts of beef at other Brazilian steakhouses.

There could also be some improvement in terms of the salad bar and side dishes.  While the fried plantains were good, they were accompanied with french fries.  At other Brazilian steakhouses, I've had other more authentic sides to go with the meat.  The bread served was mediocre. I thought the salad bar could have had more variety, considering that you can have the salad bar only for a slightly lower price. On a positive note, there are quite a few seafood entrees available in the ""buffet area"", including an abundance of crab legs, stuffed mussels, and cocktail shrimp.

All in all, if you've been to another Brazilian steakhouse before, you may not be wowed.  The experience will still be enjoyable though.  If you haven't been to a Brazilian steakhouse and love meat, you will definitely have a good time.",0
m32kSADclTKUr66yqS7k-w,"Don't come here expecting authentic Mexican, because this is not it.  However, if you love Tex Mex that is a big step up from Taco Bell, this is the place to be.  The staff have always been very nice and helpful, and they have never once screwed up my order here, which is something I can't say about many places.  I always get my enchiladas minus the onions, and have never found an onion in my food here!  The margaritas are pretty rad if you're into that kind of thing, and I do love the fried ice cream, though I'm usually way too stuffed from scraping my plate clean to order it.  For non-authentic Mexican, their refried beans are also damn tasty.",1
M4RwZL5bTBTwwbVcoaDbtw,"We 8 people needed to grab some authentic Cleveland feeling food after two days of training. I messaged via facebook from our meeting to see if they could save a spot for us. They did! We were lucky lots of bar seating but not many tables. Worked out perfect and everything was great. Try the loco moski, bumpus hounds both group favorites. Red Ryder, a major award and the ovaltine cocktails were delicious. If you've got a crew to help you try the very rich dessert pierogis (we had cannoli)",1
M-ALY7pit2w_TecfN0vCAg,This is a cool place! If your looking for authentic vintage items this is the place to go.,1
Mb4V2aPneclZZ8BfZUjWGA,"A two-star review for Ken Stewart's East Bank may seem harsh, but given the price tag for what may very well be the current most expensive restaurant in Cleveland, the sub-par grade is more than justifiable.  I gave Ken Stewart's a chance to reach for the stars, getting the ""True Japanese 100% Wagyu Beef from Kagoshima, Japan.""  (With that many guarantees of authenticity in the title, how could you go wrong?)  I've only had imported steak from Japan once before, at Jean-Georges Vongerichten's Prime in the Bellagio Las Vegas, and it remains one of my fondest steak memories to date.  Ken Stewart's failed to provide even a shadow of that previous wagyu experience:  While the fat content is there, the marbling was not nearly as evenly spread throughout the cut.  And instead of that unreal feeling of the dispersed fat melting on your tongue, you're left with just sad, thinly-sliced cross-sections of fairly fatty but rather unremarkable meat.  Similarly disappointing, while the menu lists a lobster add-on for $20, the server politely explained that the add-on was simply some cut-up chunks of lobster put on the plate, but a lobster tail add-on was available for $40.  I would strongly discourage any future diners from taking up this offer--the tail came out overcooked, destroying any of the delicate sweetness of the lobster meat.  On top of that, the tail was served without any clarified butter, a pretty glaring omission for a high-end restaurant.

What makes the Ken Stewart's experience even more egregious is that less than two weeks later I visited the new downtown Red location ordering many of the same things (substituting a USDA Prime aged ribeye for the Kogashima wagyu).  In every respect, with every dish, Red was superior--particularly with the larger, tastier, and substantially more reasonably-priced poached lobster tail add-on--at what amounted to two-thirds of the price of Ken Stewart's.",0
Mb4V2aPneclZZ8BfZUjWGA,"ken stewart goes north
to awaken the east bank
river renaissance

The Powerhouse is on the west bank, but the east bank stirs to life after all these years with none other than its own powerhouse, Ken Stewart, veteran restaurateur throwing down hard with a new spot in the flats.  And it takes a veteran pro to come out this strong from the gate. Personally, I have a lot of respect for that, as opposed to places that open with excuses of being ""new"" and still charge full prices.  For those, I have no tolerance.  

Walking in, we were greeted by the entire Stewart family.  Nice!  Ken, big personality and consummate professional, showed us to the bar area.  The bar is a stunner.  Colorful, comfortable, and a solid inventory.  No soda guns, but small bottles of soda, ginger ale and the like. What a HUGE difference that makes.  A very nice cocktail list, and well trained bartenders to make them. A hat tip to bartender Molly, who made me a perfectly balanced bourbon/lemon/basil cocktail that was truly a delight. Full flavor spectrum, with the basil top-note being a nuance, and not a hammer. Also, the herb was not muddled into an oblivion that gets all caught up in your teeth.

We had a few appetizers that were exceptional, along with a small, cast iron pan of traditional ""Parker house"" rolls that I could eat all day. Our mussels came in a light curry broth that those rolls proved a perfect vessel for.  Very, very good.
We also had Hamachi sashimi that was fresh, and all in all, outstanding.  I wished for a few more slices, but it is perfect example of quality over quantity.  Actually, it was just the right amount.
My personal favorite was the steak tartar.  Actually, a simple dish that when properly executed is beef heaven. If it is on the menu, I usually order it. I've had it in NYC's Le Halle, and it made me sad.  I had it in various Chicago restaurants, and when I found a good one, I could not get it made the same way twice in a row. The Greenhouse Tavern here in Cleveland does a rock solid tartar, and that makes me happy.  
But the tartar at East Bank is special. Coarsely ground prime beef topped with a perfect egg yolk, served simply and traditionally, with toast points, capers, and onions, this was, by far, the best tartar I ever had. 

I'm looking forward to dinner here.  I don't think I'll be ordering a steak anywhere else, as the beef here starts with U.S. Prime, and works its way up to Japanese Wagyu, complete with individual steer certification. Get this.  The certificate of authenticity includes a nose print.  On the certificate. And probably a full DNA profile as well.  

This place is a game changer for Cleveland Steakhouses, and can hang with any of the heavy hitters anywhere. 
Bravo.

Carry on...",1
mbk0WvEjeVXUEckUq5D1BQ,"I work within walking distance, so I have been here many of times. Located in the Hyatt Arcarde, there are several other choices close by but this is my favorite. I'm not being byass because I'm greek, I'm being honest because they are friendly and authentic. The owners do operate this business and they are always eager to assist and happy to help with suggestions. 

The gyro's are pretty good. Their not from the shawarma, but they are still good in their own right. I do enjoy their tahini sauce, I get it on everything. Not too garlickey, which is a nice touch since I go on my lunch and wouldn't be able to eat it if it was. The salmon (Friday lunch special) is good also. The chicken kabob is all white meat chicken, I get the spicy and then have them add curry sauce and tahini sauce and load it into my pita and I'm in heaven. The rice, not my favorite. I substitute for the greek salad with real feta, which makes everything betta. 

Based on the low $5 price tag, the quality of food, the friendliness, cleanliness and the quickness, this place is a five star establishment all day. Thank me later.",1
MBpTl3womA9RRX4ruce78w,"Really has a mom n pop, family owned feel to it. The employees are always friendly and helpful. 

The fresh produce is excellent. I really enjoy their selection of quality lunch meats and cheeses in the deli too. I have also tried several of their prepared soups and hot foods which are like tasty home-cooked comfort food.

Chuppa's is quite a gem in Parma.",1
Md6NWl54ny8hA-NVaYZuew,"Nighttown could be a better place only if they had better servers. We usually take away from Nighttown and also sat there to eat a couple of times.
You may have an impression that I dislike this restaurant but all I am going to write is a honest truth, my own experience and actual events. Afterall, I do like this restaurant.

1. Dine in or Pick up?
Definitely Dine in is better. Ordering for pick-up can cause you a little trouble.
Let's say, out of 2 times I ordered for pick up in last 2 months, it didn't go smoothly.
One time, we ordered steamed clams and Bloom'd Burger for pick up.
When we got home and opened those boxes, we saw everything was incredibly wrong.
We clearly asked for clams over the phone,(because one of my family members have an allergy by eating mussels) but they gave us mussels and also charged us $3 extra for the mussels. 
For the burger, all I got in the box was buns, patty, cheese and french fries.
There were no lettuce, tomato, kechup, mustard or any kind of condiment. And the burger was $11.95. 

As soon as we called them, the waitress/bartender told us that they had run out of clams so cooked with mussels. 
Then, why didn't she say so when I showed up at the restaurant for pickup?
Not only they did not have a decency to tell us, but also charged us extra $3, which I did not ask for.

Another time when i got to the place to pickup the food, the waitress told me they had run out of the dish... Not again!! really. So my order was not ready.  

***All they have to do is knowing what is available what is not in the kitchen. All they could have done is to take customers phone number to call us back in case like such.
It is little too much since I've never experienced such thing from any other restaurants. 
Obviously the kitchen staff and the servers are not communicating well and also they are not doing good job at inventory management if they have to tell customers ""we ran out"" so many times every time.

2. Food quality
When we dined in the restaurant, it was exellent. 
($5 Burger) They have this burger deal for $5 if you sit and eat at the bar. It is incredibly worth your money. You can even add grilled onions with extra $1.5.
(Pancetta Shrimp) is very very tasty, loving this dish, although it is $13 for an appetizer.
(Quiche du Jour) is a real mediocre dish. Don't expect an authentic french quiche, because it is not. It simply lacks in basic knowledge of what quiche is. It is big in size, loaded with crab and cheese and its flavor falls flat. This is more as a big cheese egg ""quiche alike"" american tarte. = mediocre. It is not worth of money.
(Dublin Laywer) is a very rich full flavor dish. But it is not like they use the best/freshest ingredients. Rice pilaf is ""Near East"" supermarket quality.  This dish is so dreamy creamy and  gets you sleepy like you want to retire for the rest of the week! You can get this dish almost for a half price during lunch and Sunday Brunch instead of paying double during a dinner time. 
(Lobster Benedict) on Sunday Brunch is great if you are willing to pay $14 for an upscale breakfast.
(Hot Fudge Sandae for lunch) A big dissapointment. This sandae is $7 in a nice restaurant, I expected something great or at least decent. It comes in a regular white coffee cup with 2 scoops of vanilla ice cream and hot fudge syrup. That's it. $7? no way.
 
I like Nighttown. Having $5 burger with beer at Bar in the evening are blast. Outdoor patio on Lunch and Sunday Brunch on a sunny day can be a real joy. It is beautiful and spacious during summer time.",0
meXjqyhTNLFmknY39y2sMg,"The funny thing is that I go to GLBC for the beer and atmosphere and always leave most impressed by the food. The beer is good with a nice seasonal variety. The old wooden bar right when you walk in, which is from the 1860s, and the stone walled pub in the basement create such an authentic feeling like you are back in time 150 years ago. During my last visit there were a group of guys at the bar singing some song in German. Very cool. The servers are typically very cool and knowledgable. But the food is outstanding.  One of my favs is the butternut squash ravioli with Swiss chard and walnuts. Prices aren't bad for the quality you are getting.",1
meXjqyhTNLFmknY39y2sMg,"Tonight, I tried the smoked pulled pork sandwich and it was AWESOME.  As I was walking up to the brewery, I smelled two things: hops and BBQ smoke.  I was hoping it was Great Lakes that made some authentic smoky BBQ and it turns out they do!  So I looked for smoked menu items and I ordered the Bon Mi, which has authentic smoked pulled pork.  They also make a Cubano sandwich which is also delicious with smoked meat, but it was not on the menu tonight.  The waitress was perfect and the food was delicious.  The beers were great tonight too.  We tried 8 different beers and most of them were yummy.  Tonight's favorite beer was the Blackstout, which had hints of coffee and hops.

We had to wait 45 minutes to get a table, but they'll call your cell phone.  So we went next door to Bier Markt and had some of their brews before getting our table at Great Lakes.  

On the way out, I bought a nice metal bottle opener.

Recommend!",1
meXjqyhTNLFmknY39y2sMg,"Great Lakes Brewing just does everything right. Their fleet of beers excite me for my annual pilgrimage and the catacombs and service keep me coming back. Their corporate culture and commitment to sustainability should be emulated by all other businesses.

The beers are usually excellent, especially the Lake Erie Monster, Blackout Stout, and Ladder 20. The only beer of theirs I don't like is the Doppelrock, which is good considering they make about 15 different beers throughout the year. The brewpub specials are always surprising. 

The building that houses the brewpub is truly one of a kind that has an authentic feel to it. Nothing is better than enjoying an excellent beer in the catacombs. It just makes you feel special like drinking in a speak easy or a classic ratskeller in Germany. Just amazing.

The best part of GLBC is their efforts to promote sustainable business practices. From the installation of solar panels, the water reduction efforts in the pub, and my favorite, the recycling of cooking oil for the Fatty Wagon that you can take to Jacobs Field or Quicken Loans Area for a $1 round trip, they really set a great example to follow! A slogan on the coasters says ""Enjoy our beer and save the Earth"". Whenever says I've been drinking too much, I simply say ""I haven't drank too much, I simply care about the planet more than you do"". It makes my drinking habits justifiable!

I can't wait to go back to GLBC and I hope to for some time to come!",1
meXjqyhTNLFmknY39y2sMg,"Bier is outstanding - from the Christmas Ale to the IPA.  You can actually smell the brewery walking from the parking lot across the street; authentic.  

Unfortunately, service could be much better - I visited on Monday night at about 8 pm, it was crowded, so I went to the bar.  It was about ten/fifteen minutes before I was even greeted and served!  

Food is adequate; service could be better.  

Again, bier is outstanding, able to purchase in stores - brewery has a concession in the airport in Concourse A...

Will have to visit again to see if my experience was an exception and not the norm.",1
meXjqyhTNLFmknY39y2sMg,I stopped for a beer with some coworkers while in town on business. The atmosphere was great and the crowd was lively. We sat downstairs and enjoyed a couple. I had the smoked maple porter and thier standard porter. Both were very good. And I love the authentic beer cellar feel. Great place!,1
meXjqyhTNLFmknY39y2sMg,The menu here is small but fierce. I recommend going with their specials. Plenty of space with an outdoor patio and covered patio with a fire place and an expandable roof. Then a bar upstairs and downstairs. If you have not tried Great Lakes beer I recommend getting the sampler. This is what this place is known for! The Admiral Perry and Cleveland brown are my top favs! Food wise try the pizzas they are original and very tasty with a thin crust and authentic taste.,1
meXjqyhTNLFmknY39y2sMg,"I heart Great Lakes beers.

I lived in Michigan for nine years, and during that time, I was spoiled by ready access to Great Lakes brews on draft and in the bottle. While all of their beers are excellent, their Edmund Fitzgerald porter is out of this world. It ruined, absolutely ruined, Guinness for me. When I moved to MA and discovered I could no longer obtain Great Lakes without boarding a plane, I was bereft.

So of course on a trip to Cleveland I had to make the pilgrimage to the mothership. I came here for lunch and was thrilled to discover the beers weren't only amazing in my memory, but also in my mouth. The Christmas Ale was new to me but quickly became beloved, and of course I enjoyed my favorite Edmund Fitzgerald.

The food was only ok. I ordered a pork bahn mi, and it was the least Asian bahn mi I've ever seen. I don't really care if food is ""authentic"" as long as it's tasty, but the bahn mi title was actually misleading here. The sandwich was smoky barbecued pork on a soft bun with some pickled veggies, and much closer to a southern-style sandwich than a Vietnamese one. It was ok, but not what I expected based on the name and would have been improved by more sauce. A side of Brussel sprouts allowed me to pretend I was being healthy as I sipped my beer.

If I were rating only the beer, I'd award Great Lakes five stars while petitioning Yelp to let me add a sixth. Since this review is really for the location and all it includes, I've got to be honest and say it was only a four star experience. The food here doesn't seem to merit a trip, but the beer is so worthwhile that I for one would dine on Denny's while drinking it.",0
meXjqyhTNLFmknY39y2sMg,"I am reluctantly here to give this place 3 stars as much as I had hoped for better. Had this review but solely based on our beer, atmosphere, and experience, it would easily be pushing 5 stars.

We arrived after a trip to the Rock and Roll Hall of Fame and were hungry and thirsty for a full meal so we ordered the ramen, the vegan burger, and the nachos with chorizo. Both the vegan burger and nachos were very good and I was happy and surprised to find a vegan option on the menu at this kind of place that was actually super flavorful however, this review starts going down drastically because of the ramen. 

UGH, the ""ramen"". Had I been a more proactive Yelper before visiting I would have known that the ramen is a disgrace to Japanese cuisine. Can we get a PSA that this ramen is closer to the 15 cent package from Walmart than a brothy, flavorful ramen?? We asked our server how it was and she refrained from mentioning that it was less than authentic and not would your average foodie would consider ""ramen"". Expectations did not meet reality. Anyways, we received ramen, ON A PLATE, like not in a bowl.......with barely any broth. We were honestly so confused. The overall flavor was okay but lacked the general depth of flavor of traditional ramen. My boyfriend has never sent anything back in the history of us dining together but we ended up sending it back and getting it removed from our bill. Our server was less than thrilled about accommodating this request but she inevitably did remove it. We explained to her the situation and that our expectations did not match what we received. It looks like other Yelpers have had similar reactions to this dish. If I was to make any recommendations to Great Lakes, I would remove the item or offer a heads up under the description that this item isn't what you may necessarily expect. 

*Jumps off soapbox* Overall, our experience was really great and we loved the vibe inside and the pub downstairs. We came in the first place because we are extremely big fans of Great Lakes brews! I would definitely give this place another shot if we are in the area again.",0
MHxce6ztMkbYHR8z3Z1q3g,"Went to Jack's on the recommendation of a friend who grew up in Cleveland Heights, and the homegirl was right--the food was good and so satisfying. Had a trio of sliders with corned beef, pastrami, and chopped liver. The serving was so big, I took it home for dinner shared with dear husband ( I noticed everyone at the checkout ahead of me had a take-home box, too.) The meats were lean, tender, sliced authentically thin, and the pastrami had just the right amount of spice. Maybe the best pastrami this side of Katz's in NYC. The chicken liver could have used more diced onion and chicken fat. And the borscht is rich with cabbage, but as sweet as cotton candy. Their grill is not just an afterthought, as son had a well-cooked burger.
My only complaint was the service. Once we were seated, the waitress was right there, took our order, and the kitchen was reasonably fast. But when we arrived, there was a line out the door to be seated. We waited for 40 minutes behind 3 parties of 6 (hey, they gotta eat, too), but when we got to the dining room, there were at least 10 empty 2-top to 4-top tables and booths. They could have easily seated the small parties, instead of making us wait in line behind the large parties. What's up with that? I thought maybe they were short staffed on wait help, but there were bussers and waitresses standing around, waiting for tables to fill up.Not the way to turn your tables! I'll go back to Jack's, but maybe not on a family-brunch Saturday.",0
MHxce6ztMkbYHR8z3Z1q3g,We frequent this place often. We have tried just about everything. IT IS ALL EXCELLENT and authentic deli food. I love the bright green fresh pickles but the vinegar brined are also good. The sandwiches are piled high with lean meat. The egg and tuna salad are tasty. Breakfast is a delight. Homemade challah French toast?  Yes please. Nova lox and bagels?  Yum. This place is the real deal. Eat here.,1
MHxce6ztMkbYHR8z3Z1q3g,"Jacks is awesome, so authentic. It's like sitting in the Seinfeld coffee shop. Last time I was there funny Yiddish translations on all the TV were streaming. 

Best corned beef on the east side. Best bread anywhere!!  The crust or the soft bread jeez Louise!  Best potato salad too. 

Love this place along with slymans, joes & Tal's u got ur corned beef fix covered. I took a pic of the sandwich but it's gone I didn't post in time!!

100 stars go there for lunch!!!",1
MHxce6ztMkbYHR8z3Z1q3g,"Wow, what a find! Our friend brought us here tonight for a quick, casual and inexpensive dinner. It was all of that and more. This place is a throw back in time. It's been run by the same family for 30+years. When you walk in you cn tell it's authentic just by looking at the patrons. It's divided into two sections a very large dining room and a delicatessen counter in the back. The worst thing that hit the table after we sat down was a plate of real garlic kosher dill pickle spears.

The menu is very straightforward. Nothing complicated, nothing fancy and fully appropriate for the place. They have daily specials and today's special for Tuesday's was corned beef. So on a chalkboard they had about five different corned beef items that were on special 
sale. But for me there was no hesitation on my part. I wanted pastrami so I had it on rye bread and a side of potato salad it comes with it. I also ordered onion rings. My wife was not very hungry so she had a cup of Cabbage  Borscht and one single cheese blintz. Our friend had the same thing I had - pastrami on rye with potato salad.

The pastrami was great. Enough fat for plenty of flavor but not so much that it was overloaded and greasy. The rye bread was fresh had a great flavor. I put deli mustard on mine. My wife really enjoyed her cabbage borscht and the blends. The portions were very large so she was stuffed even though she had designed it to be a light dinner.

I can't say enough about this place. I just wish there was one like this within 50 miles of our home. Maybe I can sweet-talk them into opening hey West Coast version of this place!

Jim",1
MjAuGkgPjNLyMrN74_0YbA,My wife and I eat here every time we are in Cleveland. love the piano bar. The steaks are fantastic  and the Italian dishes are authentic. We love our daughter Danielle for bringing us here,1
MjLRxNBuFR9DvA2XzQAXIA,"The corned beef here is all I ever order. I had to try it for lunch after walking by the place and smelling corned beef every morning on the way to work. East 17th is a great place to check out some of the cool homeless of the city. They are always partying it up, drinking Wild Irish Rose from the corner store Grossmans. The corned beef is good. If you wish to avoid the fatty cuts off the brisket, you can opt for extra lean meat for an extra 50 cents. The sandwiches are expensive ($8 or $9) but it is a five inch thick mass of corned beef. It is a real authentic Cleveland deli. Just bare bones inside with a nice bar style row to watch the grill cooks get busy. My friends ordered the chicken philly and something else and said it was good.",1
MKCbZC6KR4oxA4LOQAVdhw,This place is really good Greek food! I wasn't sure what to expect because it's a little pricey compared to other fast casual. However make no mistake it's authentic and made to order. The only thing I wouldn't recommend are the lamb sliders - Flavor is good but portion size is not worth the price point.,1
MmHg20VupqMSQXL0jLNFmg,"Fantastic food, good service, and authentic Lebanese Dishes. This is by far my favorite Lebanese restaurant in the area. If you go you have to try the combination platter. It comes with a skewer of chicken, lamb, and kefta (ground lamb/beef and spices). All served on a bed of rice with a side of garlic mayo which is delightful.

I've eaten at the Cedarland many times and have never been disappointed. All the appetizers are fantastic especially the hummus. The fatoosh salad and the kibbee are also great starters.

You should give this place a try if you like Lebanese or Arab food. Much better than Aladdin's. The food is much more authentic and the staff is much friendlier.",1
MmHg20VupqMSQXL0jLNFmg,"Had the chicken shwarma today which was not even close to authentic. It seemed to have been fried it oil and there was not enough tahini and no pickled turnip or anything in the sandwich. Drippin oil an pretty gross in my opinion. Service was horrible, never got refills on drinks. They didn't even bother to tell us they don't bring your check to the table oh also they don't accept credit cards under $10 and said that I was making them lose money.",0
MPioAPoOmQPts89sBSiFog,"Authentic Italian pizza that is a burst of sensational flavors in your mouth--and the decor and ambiance of the restaurant provide a most enjoyable and relaxing space in which to eat your happy pie.  

We went on a Thursday night and ordered a Margherita pie with pepperoni, sausage, and spicy salami.

THE PIZZA
         The crust.  The base starts with the magical hands of the pizza chefs and with their hilarious dynamics and magnetic personalities.  As they knead and stretch the dough and throw it in the air to give the pie it's shape and consistently thin crust their energy, humor, enthusiasm, creativity, and kindness gets infused into the crust giving it its authentic Italian flavor.  The crust is thin, light, and slightly crispy on the edges but wet/flimsy in the middle--you'll have to use a fork and knife if you don't fold the center back and then fold the pie in half. The edges are dry and slightly charred that gives it a nice flavor and texture. 
         The red sauce.  Rich and sweet.
         The mozzarella.  Creamy. Delicate flavor. 
         The toppings.  Like an Italian flag. Spicy. Premier flavors. 
          Balance.  A good balance of crust, sauce, and cheese.  You don't see the sauce through the cheese but it's not over powering.

THE SERVICE
        The wait staff were casual, easy going, genuine, kind, prompt, helpful, and a delight to engage.  I follow Il Rione on Instagram and the pizza chefs are a two enjoyable guys.  I just had to get a selfie with them 

THE SPACE
         I really appreciated the adequate space between the tables.  I didn't feel like I was eating with my neighbors or have to worry that I'm being overheard by the couple next to me.  The rustic, classy, casual decor and music enable me to feel relaxed and complimented the pizza.  Going to Il Rione feels like going to a neighborhood pizza joint.

This place gets my ""best in Cleveland vote.""",1
MPioAPoOmQPts89sBSiFog,"When I heard Il Rione was going to be making Jersey-style pizza, I started Garden State Fan-Girling long before they opened. These guys got it all right: the decor, the cozy neighborhood atmosphere, the simple - but simply perfect - salads and the bar that is the hub of the hub-bub that gives Il Rione the 'everybody wants to be here vibe'. Their crust is something you can't describe - but it is the exact taste and texture of the shops where I formed my opinion of what makes a perfect pie. I love recommending this place, because everyone should enjoy authentic Jersey pizza. And because the Brians work hard to make Il Rione the best neighborhood pizza place we all want to come back to again and again. It's a simple menu, but, if you don't know what to order - ask - they love sharing their passion with their customers.",1
MPioAPoOmQPts89sBSiFog,"Authentic Italian pizza that is a burst of sensational flavors in your mouth--and the decor and ambiance of the restaurant provide a most enjoyable and relaxing space in which to eat your happy pie.  

We went on a Thursday night and ordered a Margherita pie with pepperoni, sausage, and spicy salami.

THE PIZZA
         The crust.  The base starts with the magical hands of the pizza chefs and with their hilarious dynamics and magnetic personalities.  As they knead and stretch the dough and throw it in the air to give the pie it's shape and consistently thin crust their energy, humor, enthusiasm, creativity, and kindness gets infused into the crust giving it its authentic Italian flavor.  The crust is thin, light, and slightly crispy on the edges but wet/flimsy in the middle--you'll have to use a fork and knife if you don't fold the center back and then fold the pie in half. The edges are dry and slightly charred that gives it a nice flavor and texture. 
         The red sauce.  Rich and sweet.
         The mozzarella.  Creamy. Delicate flavor. 
         The toppings.  Like an Italian flag. Spicy. Premier flavors. 
          Balance.  A good balance of crust, sauce, and cheese.  You don't see the sauce through the cheese but it's not over powering.

THE SERVICE
        The wait staff were casual, easy going, genuine, kind, prompt, helpful, and a delight to engage.  I follow Il Rione on Instagram and the pizza chefs are a two enjoyable guys.  I just had to get a selfie with them 

THE SPACE
         I really appreciated the adequate space between the tables.  I didn't feel like I was eating with my neighbors or have to worry that I'm being overheard by the couple next to me.  The rustic, classy, casual decor and music enable me to feel relaxed and complimented the pizza.  Going to Il Rione feels like going to a neighborhood pizza joint.

This place gets my ""best in Cleveland"" vote.",1
MPioAPoOmQPts89sBSiFog,"Coming from New York, Il Rione is the real deal! The pizza is unbelievably good and authentic, and the service is impeccable. Our server was explaining to us how they make the dough fresh everyday and the cheese is directly imported from New York. This place never disappoints and I would recommend it for anyone who is craving pizza!",1
MPioAPoOmQPts89sBSiFog,"I can't believe we have pizza this good in Cleveland

This is an authentic pie - freshly made and not some midwest pizza. It's a cross between New York and New Jersey style with a really good crust and sauce. 

The Margherita and Green Pie with sage and pesto are phenomenal. 

We are lucky to have them in town !!",1
MPioAPoOmQPts89sBSiFog,Now this is the best most authentic New York style pizza in Cleveland. Everyone else's pie is over rated and or ignorantly favored.  This is a great date spot to impress your date on your fine tuned taste as you watch her eat more than she thought she would bc the pie is so damn good.  Everything is fresh including the sausage and pepperoni definitely a hidden gem and off the radar.  If you're feeling clever try the clam pie.,1
MSc5pybthcvHa0g_lg5wuQ,Great place - large variety of pies that are tastefully made. I had a couple of different pizzas that were tasty and not too heavy. By no means authentic pizza but still worth a try. Very nice staff and good place for the whole family. Will be going there again very soon.,1
